,matnr,zzprncode,zzibrnd,mtart,matkl,TherapeuticClass,PrincipalName,mstae,mstde,mstav,mstdv,zzdwrx,spart,vtweg,dwerk,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,tragr,vmsta,vmstd,MaterialSalesOrganisation,prodh,mtpos,OldMaterialCode,GovernmentMaterialCode,taxClassification,Description,Language,DefaultMaterialDescription,DefaultMaterialLanguage,unitOfMeasurement,itemRegistrationNumber,GenericMaterialName,WarehouseStorageCondition,aland,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,taxim,tatyp,vtext,idnlf,prat1,prat2,prat3,prat4,prat5,prat6,prat7,prat8,prat9,zzibrnd_new,TherapeuticClass_new,PrincipalName_new,soup
4294,23058811,101326.0,GREENLIFE ALOE OATS-,ZF03,ZCH,All other tonics,GROWAY(M) SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101326GREENL001001,NORM,176GW70075,,,GREENLIFE ALOE OATS-GREENS28S+2S+GIFT,E,GREENLIFE ALOE OATS-GREENS28S+2S+GIFT,E,EA,NOT REQUIRED,GREENLIFE ALOE OATS-GREENS 28S+2S+GIFT,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['GREENLIFE ALOE OATS-'],['All other tonics'],['GROWAY(M) SDN BHD (PCL a/c)'],greenlife aloe oats- all other tonicsgroway(m) sdn bhd (pcl a/c) greenlife aloe oats-greens28s+2s+gift
4295,21039548,101254.0,DUREX PLAY 100ML 1'S,ZF01,ZMD,All other non-therapeutic products,RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101254000SSLDUR011,NORM,04221038,,,DUREX PLAY 100ML 1'S/BOX,E,DUREX PLAY 100ML 1'S/BOX,E,EA,NOT REQUIRED,DUREX PLAY 100ML 1'S/BOX,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"[""DUREX PLAY 100ML 1'S""]",['All other non-therapeutic products'],['RECKITT BENCKISER (MALAYSIA)'],durex play 100ml 1's all other non-therapeutic productsreckitt benckiser (malaysia) durex play 100ml 1's/box
4296,23073110,101281.0,EUROBIO BIO-LIQUICAL,ZF03,ZCH,Calcium products,MEDIPHARM INDUSTRIES SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101281EURO01003005,NORM,82936,,,EUROBIO BIO-LIQUICALCPX VEGICAP2X60'S,E,EUROBIO BIO-LIQUICALCPX VEGICAP2X60'S,E,EA,MAL10043720XCR,EUROBIO BIO-LIQUICAL CPX VEGICAP 2X60'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['EUROBIO BIO-LIQUICAL'],['Calcium products'],['MEDIPHARM INDUSTRIES SDN BHD'],eurobio bio-liquical calcium productsmedipharm industries sdn bhd eurobio bio-liquicalcpx vegicap2x60's
4297,23058162,101318.0,AMINOSTERIL N HEPA 8,ZF03,ZPE,Other amino acid solutions,FRESENIUS KABI MALAYSIA SDN,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101318HOSSOLINF002,NORM,1672069091,,,AMINOSTERIL N HEPA 8% ENGL500ML1'S,E,AMINOSTERIL N HEPA 8% ENGL500ML1'S,E,EA,MAL06011702AS,AMINOSTERIL N HEPA 8% ENGL 500ML 1'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,2069091,,,,,,,,,,['AMINOSTERIL N HEPA 8'],['Other amino acid solutions'],['FRESENIUS KABI MALAYSIA SDN'],aminosteril n hepa 8 other amino acid solutionsfresenius kabi malaysia sdn aminosteril n hepa 8% engl500ml1's
4298,21037009,101223.0,AMO AC51L 00135,ZF01,ZMD,Cataract and anticataractogenic preps.,ABBOTT MEDICAL OPTICS,LR,20250101,LR,20250101,Y,30,10,2010,51L,,ZNC,2GD,,ZP01,,0,2001,101223000IOL001002,NORM,009AC51L00135,,,AMO AC51L 0013513.5D,E,AMO AC51L 0013513.5D,E,EA,NOT REQUIRED,AMO AC51L 00135      13.5D,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['AMO AC51L 00135'],['Cataract and anticataractogenic preps.'],['ABBOTT MEDICAL OPTICS'],amo ac51l 00135 cataract and anticataractogenic preps.abbott medical optics amo ac51l 0013513.5d
4299,23059069,101327.0,BREACOL EXP CHILD SY,ZF03,ZPE,Expectorants,PLAP VALEANT -PROVIS,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,,0,2001,10132700RESPCOCBRE,NORM,177M600110WV,,,BREACOL EXP CHILD SYRUP 60ML-INVIDA,E,BREACOL EXP CHILD SYRUP 60ML-INVIDA,E,EA,MAL19950685XC,BREACOL EXP CHILD SYRUP 60ML-INVIDA,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['BREACOL EXP CHILD SY'],['Expectorants'],['PLAP VALEANT -PROVIS'],breacol exp child sy expectorantsplap valeant -provis breacol exp child syrup 60ml-invida
4300,23064233,101237.0,BIO MAGNESIUM PLUS,ZF03,ZCH,Magnesium supplements,BLACKMORES (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,STD,,ZNC,2GD,,ZP01,,0,2001,101237AMIN01001001,NORM,23086,,,BIO MAGNESIUM PLUSTABS60'S,E,BIO MAGNESIUM PLUSTABS60'S,E,EA,MAL06100678XCR,BIO MAGNESIUM PLUS  TABS         60'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,23791,,,,,,,,,,['BIO MAGNESIUM PLUS'],['Magnesium supplements'],['BLACKMORES (MALAYSIA) SDN BHD'],bio magnesium plus magnesium supplementsblackmores (malaysia) sdn bhd bio magnesium plustabs60's
4301,23064309,101237.0,BIO ACE PLUS,ZF03,ZCH,Other multivitamins without minerals,BLACKMORES (MALAYSIA) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,STD,,ZNC,2GD,,ZP01,,0,2001,101237AVIE01001001,NORM,23162,,,BIO ACE PLUSTABS90'S,E,BIO ACE PLUSTABS90'S,E,EA,MAL10070600XCR,BIO ACE PLUS        TABS  90'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,26827,,,,,,,,,,['BIO ACE PLUS'],['Other multivitamins without minerals'],['BLACKMORES (MALAYSIA) SDN BHD'],bio ace plus other multivitamins without mineralsblackmores (malaysia) sdn bhd bio ace plustabs90's
4302,23046793,101236.0,BETNOVATE,ZF03,ZPE,Plain topical corticosteroids,GLAXOSMITHKLINE PHARMACEUTICAL_,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2GD,,ZP01,Z7,20140620,2001,1012360DERMABETBET,NORM,02181040,,,BETNOVATECREAM100GM,E,BETNOVATECREAM100GM,E,EA,MAL19961263A,BETNOVATE CREAM                  100GM,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,,,,,,,,,,,['BETNOVATE'],['Plain topical corticosteroids'],['GLAXOSMITHKLINE PHARMACEUTICAL_'],betnovate plain topical corticosteroidsglaxosmithkline pharmaceutical_ betnovatecream100gm
4303,21047133,101276.0,BALNEUM INTENSIVE,ZF01,ZCS,"Emollients, protectives",INOVA PHARMACEUTICALS (S) PTE,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,Z7,20150512,2001,101276003290003001,NORM,72375,,,BALNEUM INTENSIVELOTION200ML,E,BALNEUM INTENSIVELOTION200ML,E,EA,NOT110900356K,BALNEUM INTENSIVE  LOTION 200ML,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['BALNEUM INTENSIVE'],"['Emollients', 'protectives']",['INOVA PHARMACEUTICALS (S) PTE'],balneum intensive emollients protectivesinova pharmaceuticals (s) pte balneum intensivelotion200ml
4304,21247720,101308.0,(Z) CEBION EFFERV.,ZF01,ZPO,All other non-therapeutic products,PROCTER AND GAMBLE,LR,20250704,LR,20250704,Y,20,10,2010,,,ZNC,2GC,,ZP01,,0,2001,101308RORA01001001,NORM,39781724943,,,(Z) CEBION EFFERV. VIT C 1000MG 10SX2,E,(Z) CEBION EFFERV. VIT C 1000MG 10SX2,E,EA,MAL05061511XZ,,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,81724943,,,,,,,,,,['(Z) CEBION EFFERV.'],['All other non-therapeutic products'],['PROCTER AND GAMBLE'],(z) cebion efferv. all other non-therapeutic productsprocter and gamble (z) cebion efferv. vit c 1000mg 10sx2
4305,23063719,101363.0,FOLTENE ANTI DANDRUF,ZF03,ZCS,Other dermatological preparations,PARVUS SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,1013630000HC001001,NORM,PVHCFOLADO200AC,,,FOLTENE ANTI DANDRUFF DRY/OILY 200ML,E,FOLTENE ANTI DANDRUFF DRY/OILY 200ML,E,EA,NOT120102849K,,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,PVHCFOLADO200AC,,,,,,,,,,['FOLTENE ANTI DANDRUF'],['Other dermatological preparations'],['PARVUS SDN BHD'],foltene anti dandruf other dermatological preparationsparvus sdn bhd foltene anti dandruff dry/oily 200ml
4306,23063800,101363.0,TEOXANE RHA SERUM,ZF03,ZCS,Promotional items,PARVUS SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101363000SKI004001,NORM,PVFILTCCRHAOLAC,,,TEOXANE RHA SERUM 30ML 1'S,E,TEOXANE RHA SERUM 30ML 1'S,E,EA,NOT130300585K,,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,PVFILTCCRHAOLAC,,,,,,,,,,['TEOXANE RHA SERUM'],['Promotional items'],['PARVUS SDN BHD'],teoxane rha serum promotional itemsparvus sdn bhd teoxane rha serum 30ml 1's
4307,23063763,101363.0,PH FORMULA VITA C RA,ZF03,ZCS,Other dermatological preparations,PARVUS SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101363000MES003001,NORM,PVSKIPHFVCP7M4AC,,,PH FORMULA VITA C RAD POWDER 7ML X 4,E,PH FORMULA VITA C RAD POWDER 7ML X 4,E,EA,NOT110901317K,,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,PVSKIPHFVCP7M4AC,,,,,,,,,,['PH FORMULA VITA C RA'],['Other dermatological preparations'],['PARVUS SDN BHD'],ph formula vita c ra other dermatological preparationsparvus sdn bhd ph formula vita c rad powder 7ml x 4
4308,23046231,101228.0,ELOMET,ZF03,ZPE,Comb. of corticosteroids w/ a-bacterials,MERCK SHARP & DOHME (I.A),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,10122800ARMSELOCRE,NORM,012100249,,,ELOMETCREAM15GM,E,ELOMETCREAM15GM,E,EA,MAL19940136A,MOMETASONE FUROATE,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,100249,,,,,,,,,,['ELOMET'],['Comb. of corticosteroids w/ a-bacterials'],"['MERCK SHARP ', 'DOHME (I.A)']",elomet comb. of corticosteroids w/ a-bacterialsmerck sharp  dohme (i.a) elometcream15gm
4309,23047037,101236.0,ATARAX,ZF03,ZPE,Tranquillisers,GLAXOSMITHKLINE PHARMACEUTICAL_,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,Z7,20140620,2001,101236CENT01002ATA,NORM,02182034,UCB,,ATARAXTAB25MG500'S,E,ATARAXTAB25MG500'S,E,EA,MAL19861219A,HYDROXYZINE HCL,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['ATARAX'],['Tranquillisers'],['GLAXOSMITHKLINE PHARMACEUTICAL_'],atarax tranquillisersglaxosmithkline pharmaceutical_ ataraxtab25mg500's
4310,23048497,101261.0,DIOVAN,ZF03,ZPE,"Angiotensin-II antagonists, plain",NOVARTIS CORPORATION (M) SDN,LR,20250101,Z7,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101261GENMED006001,NORM,052151329,,,DIOVANTAB80MG28'S,E,DIOVANTAB80MG28'S,E,EA,MAL09042430AS,VALSARTAN,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,151329,,,,,,,,,,['DIOVAN'],"['Angiotensin-II antagonists', 'plain']",['NOVARTIS CORPORATION (M) SDN'],diovan angiotensin-ii antagonists plainnovartis corporation (m) sdn diovantab80mg28's
4311,23071639,101248.0,VIMOVO,ZF03,ZPE,"Antirheumatics, non-steroidal plain",ASTRAZENECA SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101248PAIN01VMV001,NORM,3652315,,,VIMOVOTABS500MG60'S,E,VIMOVOTABS500MG60'S,E,EA,MAL20112128ACR,ESOMEPRAZOLE,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,MY3652315,,,,,,,,,,['VIMOVO'],"['Antirheumatics', 'non-steroidal plain']",['ASTRAZENECA SDN BHD (PCL a/c)'],vimovo antirheumatics non-steroidal plainastrazeneca sdn bhd (pcl a/c) vimovotabs500mg60's
4312,21223064,104281.0,NEU ALCOHOL FR TONER,ZF01,ZPC,"Emollients, protectives",JOHNSON & JOHNSON SDN BHD,LR,99910101,LR,20991231,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,104281XNEN01003006,NORM,1526901088,,,NEU ALCOHOL FREE TONER 150ML '16,E,NEU ALCOHOL FREE TONER 150ML '16,E,EA,NOT REQUIRED,NEU ALCOHOL FREE TONER 150ML '16,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,8850007540212,,,,,,,,,,['NEU ALCOHOL FR TONER'],"['Emollients', 'protectives']","['JOHNSON ', 'JOHNSON SDN BHD']",neu alcohol fr toner emollients protectivesjohnson  johnson sdn bhd neu alcohol free toner 150ml '16
4313,23046811,101236.0,DERMOVATE,ZF03,ZPE,Plain topical corticosteroids,GLAXOSMITHKLINE PHARMACEUTICAL_,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,1012360DERMADERDER,NORM,02181073,,,DERMOVATEOINT15GM,E,DERMOVATEOINT15GM,E,EA,MAL19961267A,CLOBETASOL 17- PROPIONATE,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['DERMOVATE'],['Plain topical corticosteroids'],['GLAXOSMITHKLINE PHARMACEUTICAL_'],dermovate plain topical corticosteroidsglaxosmithkline pharmaceutical_ dermovateoint15gm
4314,21047094,101276.0,NORGESIC BLISTER,ZF01,ZPE,"Muscle relaxants, centrally acting",INOVA PHARMACEUTICALS (S) PTE,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,Z7,20180512,2001,10127605130P002002,NORM,72031,,,NORGESIC BLISTERTABS600'S,E,NORGESIC BLISTERTABS600'S,E,EA,MAL19871086A,"ORPHENADRINE CITRATE, PARACETAMOL",AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['NORGESIC BLISTER'],"['Muscle relaxants', 'centrally acting']",['INOVA PHARMACEUTICALS (S) PTE'],norgesic blister muscle relaxants centrally actinginova pharmaceuticals (s) pte norgesic blistertabs600's
4315,21046219,101364.0,CETYROL,ZF01,ZPE,Systemic antihistamines,NOVARTIS CORPORATION(M) SDN,LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101364GENMED001001,NORM,2267215681,,,CETYROLTAB10MG100'S,E,CETYROLTAB10MG100'S,E,EA,MAL09072797A,CETYROL TAB 10MG 100'S,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,7215681,,,,,,,,,,['CETYROL'],['Systemic antihistamines'],['NOVARTIS CORPORATION(M) SDN'],cetyrol systemic antihistaminesnovartis corporation(m) sdn cetyroltab10mg100's
4316,21037580,101223.0,TECNIS ONE ZCB 26.0D,ZF01,ZMD,Cataract and anticataractogenic preps.,ABBOTT MEDICAL OPTICS,LR,20250101,LR,20250101,Y,30,10,2010,ZCB,,ZNC,2GD,,ZP01,,0,2001,101223000IOL002007,NORM,009ZCB00260,,,TECNIS ONE ZCB 26.0D,E,TECNIS ONE ZCB 26.0D,E,EA,NOT REQUIRED,TECNIS ONE ZCB 26.0D,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['TECNIS ONE ZCB 26.0D'],['Cataract and anticataractogenic preps.'],['ABBOTT MEDICAL OPTICS'],tecnis one zcb 26.0d cataract and anticataractogenic preps.abbott medical optics tecnis one zcb 26.0d
4317,21037016,101223.0,AMO AC51L 00170,ZF01,ZMD,Cataract and anticataractogenic preps.,ABBOTT MEDICAL OPTICS,LR,20250101,LR,20250101,Y,30,10,2010,51L,,ZNC,2GD,,ZP01,,0,2001,101223000IOL001002,NORM,009AC51L00170,,,AMO AC51L 0017017.0D,E,AMO AC51L 0017017.0D,E,EA,NOT REQUIRED,AMO AC51L 00170      17.0D,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['AMO AC51L 00170'],['Cataract and anticataractogenic preps.'],['ABBOTT MEDICAL OPTICS'],amo ac51l 00170 cataract and anticataractogenic preps.abbott medical optics amo ac51l 0017017.0d
4318,21037017,101223.0,AMO AC51L 00175,ZF01,ZMD,Cataract and anticataractogenic preps.,ABBOTT MEDICAL OPTICS,LR,20250101,LR,20250101,Y,30,10,2011,51L,,ZNC,2GD,,ZP01,,0,2001,101223000IOL001002,NORM,009AC51L00175,,,AMO AC51L 0017517.5D,E,AMO AC51L 0017517.5D,E,EA,NOT REQUIRED,AMO AC51L 00175      17.5D,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['AMO AC51L 00175'],['Cataract and anticataractogenic preps.'],['ABBOTT MEDICAL OPTICS'],amo ac51l 00175 cataract and anticataractogenic preps.abbott medical optics amo ac51l 0017517.5d
4319,21040296,101296.0,ETOPOSIDE,ZF01,ZPE,Vinca alkaloids and other plant products,PFIZER (M) SDN BHD  (PCL a/c),LR,20250101,LR,20250101,Y,10,10,2010,,,ZNC,2SD,,ZP07,Z7,20140701,2001,101296LNEO01013013,NORM,1281031301,,,ETOPOSIDEVIAL100MG1X5ML,E,ETOPOSIDEVIAL100MG1X5ML,E,EA,MAL19940232A,PRESERVATIVE,AC,MY,0.0,,,,,,,,,,MWST,Product : No Tax,,,,,,,,,,,['ETOPOSIDE'],['Vinca alkaloids and other plant products'],['PFIZER (M) SDN BHD  (PCL a/c)'],etoposide vinca alkaloids and other plant productspfizer (m) sdn bhd  (pcl a/c) etoposidevial100mg1x5ml
4320,21046664,101393.0,NEEDLE ECLIPSE 23X1,ZF01,ZMD,All other non-therapeutic products,BECTON DICKINSON HOLDINGS PTE,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101393000102000000,NORM,277305762,,,NEEDLE ECLIPSE 23X1RB100'S,E,NEEDLE ECLIPSE 23X1RB100'S,E,EA,NOT REQUIRED,NEEDLE ECLIPSE 23X1 RB           100'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['NEEDLE ECLIPSE 23X1'],['All other non-therapeutic products'],['BECTON DICKINSON HOLDINGS PTE'],needle eclipse 23x1 all other non-therapeutic productsbecton dickinson holdings pte needle eclipse 23x1rb100's
4321,23071406,101242.0,OXY PURE WHITE WASH,ZF03,ZPC,All other non-therapeutic products,ROHTO-MENTHOLATUM (M) SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,1012420OXY01013001,NORM,29678,,,OXY PURE WHITE WASH100G,E,OXY PURE WHITE WASH100G,E,EA,NOT121201191K,OXY PURE WHITE WASH              100G,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['OXY PURE WHITE WASH'],['All other non-therapeutic products'],['ROHTO-MENTHOLATUM (M) SDN BHD'],oxy pure white wash all other non-therapeutic productsrohto-mentholatum (m) sdn bhd oxy pure white wash100g
4322,21039470,101254.0,PF HEEL SHIELDS,ZF01,ZOT,All other non-therapeutic products,RECKITT BENCKISER (MALAYSIA),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,Z7,20250423,2001,101254000SSLPFH001,NORM,04210031191,,,PF HEEL SHIELDS1'S/BOX,E,PF HEEL SHIELDS1'S/BOX,E,EA,NOT REQUIRED,PF HEEL SHIELDS  1'S/BOX,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['PF HEEL SHIELDS'],['All other non-therapeutic products'],['RECKITT BENCKISER (MALAYSIA)'],pf heel shields all other non-therapeutic productsreckitt benckiser (malaysia) pf heel shields1's/box
4323,23056145,101289.0,NUVAPRO,ZF03,ZCH,Protein supplements,NUVANTA SDN BHD c/o CAMBERT,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101289NUVAPR001001,NORM,099NVNVP0326,,,NUVAPROPOWDER2G30'S,E,NUVAPROPOWDER2G30'S,E,EA,NOT REQUIRED,NUVAPRO POWDER 2G 30'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['NUVAPRO'],['Protein supplements'],['NUVANTA SDN BHD c/o CAMBERT'],nuvapro protein supplementsnuvanta sdn bhd c/o cambert nuvapropowder2g30's
4324,21042220,101340.0,OPTISKIN 100MMX90MM,ZF01,ZWM,All other wound healing agents,HCP HEALTHCARE ASIA PTE.LTD.,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101340000HCA003001,NORM,197691602,,,OPTISKIN 100MMX90MM50'S,E,OPTISKIN 100MMX90MM50'S,E,EA,NOT REQUIRED,OPTISKIN 100MMX90MM 50'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['OPTISKIN 100MMX90MM'],['All other wound healing agents'],['HCP HEALTHCARE ASIA PTE.LTD.'],optiskin 100mmx90mm all other wound healing agentshcp healthcare asia pte.ltd. optiskin 100mmx90mm50's
4325,23056928,101293.0,OMEGA 3+6 CAP 30'S,ZF03,ZCH,Anti-atheroma preps. of natural origin,CAMBERT (M) SDN BHD  (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101293VKOR01002034,NORM,119KRLVIT1407,,,OMEGA 3+6 CAP 30'S,E,OMEGA 3+6 CAP 30'S,E,EA,MAL20034344XC,OMEGA 3+6 CAP 30'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,"[""OMEGA 3+6 CAP 30'S""]",['Anti-atheroma preps. of natural origin'],['CAMBERT (M) SDN BHD  (PCL a/c)'],omega 3+6 cap 30's anti-atheroma preps. of natural origincambert (m) sdn bhd  (pcl a/c) omega 3+6 cap 30's
4326,23071640,101248.0,MERONEM IV,ZF03,ZPE,Penems and carbapenems,ASTRAZENECA SDN BHD (PCL a/c),,0,,0,Y,10,10,2010,,,ZNC,2SD,,ZP01,,0,2001,101248JBIO01001002,NORM,3661111,,,MERONEM IVVIAL1GM10'S,E,MERONEM IVVIAL1GM10'S,E,EA,MAL19972957A,MEROPENEM,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,MY3661111,,,,,,,,,,['MERONEM IV'],['Penems and carbapenems'],['ASTRAZENECA SDN BHD (PCL a/c)'],meronem iv penems and carbapenemsastrazeneca sdn bhd (pcl a/c) meronem ivvial1gm10's
4327,21046045,101361.0,MEPILEX BORDER 10X10,ZF01,ZMC,All other wound healing agents,MOLNLYCKE HEALTHCARE,LR,20250101,LR,20250101,Y,30,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101361000AWC004001,NORM,223295300,,,MEPILEX BORDER 10X10CM5'S,E,MEPILEX BORDER 10X10CM5'S,E,EA,NOT REQUIRED,MEPILEX BORDER 10X10CM 5'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['MEPILEX BORDER 10X10'],['All other wound healing agents'],['MOLNLYCKE HEALTHCARE'],mepilex border 10x10 all other wound healing agentsmolnlycke healthcare mepilex border 10x10cm5's
4328,23057125,101293.0,MAX WEIGHT GAIN CHOC,ZF03,ZCH,Other nutrients,CAMBERT (M) SDN BHD  (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101293VNUT01002012,NORM,119NLVIT1354,,,MAX WEIGHT GAIN CHOC-PWD 500G (N),E,MAX WEIGHT GAIN CHOC-PWD 500G (N),E,EA,NOT REQUIRED,MAX WEIGHT GAIN CHOC-PWD 500G (N),AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['MAX WEIGHT GAIN CHOC'],['Other nutrients'],['CAMBERT (M) SDN BHD  (PCL a/c)'],max weight gain choc other nutrientscambert (m) sdn bhd  (pcl a/c) max weight gain choc-pwd 500g (n)
4329,23072611,101274.0,MOO,ZF03,ZCH,All other tonics,TOTAL HEALTH CONCEPT SDN BHD,LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101274ALFS01001002,NORM,69229,,,MOOTAB1500MG60'S,E,MOOTAB1500MG60'S,E,EA,NOT REQUIRED,MOO                 TAB   1500MG 60'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['MOO'],['All other tonics'],['TOTAL HEALTH CONCEPT SDN BHD'],moo all other tonicstotal health concept sdn bhd mootab1500mg60's
4330,23047626,101256.0,LASUNA,ZF03,ZCH,Other therapeutic preparations,EMBUN ELIT SDN BHD (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101256WPUR01011001,NORM,046501747,,,LASUNACAPS60'S,E,LASUNACAPS60'S,E,EA,MAL20020285T,LASUNA              CAPS         60'S,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['LASUNA'],['Other therapeutic preparations'],['EMBUN ELIT SDN BHD (PCL a/c)'],lasuna other therapeutic preparationsembun elit sdn bhd (pcl a/c) lasunacaps60's
4331,23057022,101293.0,VITAMIN C 1000MG+ZIN,ZF03,ZCH,Other multivitamins with minerals,CAMBERT (M) SDN BHD  (PCL a/c),LR,20250101,LR,20250101,Y,20,10,2010,,,ZNC,2GD,,ZP01,,0,2001,101293VKOR01001036,NORM,119KRLVIT2157,,,VITAMIN C 1000MG+ZINC EFFERVES3X10S  PO3,E,VITAMIN C 1000MG+ZINC EFFERVES3X10S  PO3,E,EA,MAL11105037NC,VITAMIN C 1000MG+ZINC EFFERVES 3X10S PO3,AC,MY,1.0,,,,,,,,,,MWST,Product : Full Tax,,,,,,,,,,,['VITAMIN C 1000MG+ZIN'],['Other multivitamins with minerals'],['CAMBERT (M) SDN BHD  (PCL a/c)'],vitamin c 1000mg+zin other multivitamins with mineralscambert (m) sdn bhd  (pcl a/c) vitamin c 1000mg+zinc efferves3x10s  po3
