"customersoldto","customershipto","salesorg","salesrepid","salesreptype","principalnumber","countrycode","csteam","principalgroup","principalsalesrep","soldtoincluded"
"0030070570","0070090977","2001","mybayer-stefanloo","external","0000100276","MY","","","GMM2",True
"0030070570","0070090977","2001","mybayer-stefanloo","external","0000100276","MY","","","GMM3",True
"0030070570","0070090977","2001","mybayer-stefanloo","external","0000100276","MY","","","GMM4",True
"0030070570","0070090977","2001","mybayer-sungliyun","external","0000100276","MY","","","GMM1",True
"0030070570","0070090977","2001","mybayer-sungliyun","external","0000100276","MY","","","GMM2",True
"0030070570","0070090977","2001","mybayer-sungliyun","external","0000100276","MY","","","GMM3",True
"0030070570","0070090977","2001","mybayer-sungliyun","external","0000100276","MY","","","GMM4",True
"0030070570","0070090977","2001","mygsk-ht50543","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-jhn77866","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-jjl72727","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-jkt10776","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-jmo33937","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-jo739626","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-jyn44247","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-jzl31711","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kc841696","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kck12548","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-kht91732","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-kkc44131","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kkh15989","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kkh40522","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kkl55689","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kkl65308","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kkt95520","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kl656200","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kls89169","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ks499862","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ks772464","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ksk20638","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-kt351694","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-kxh33708","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-lh529301","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-lll30405","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-llt91341","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ls704182","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-lt725117","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ltk41827","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ly959369","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-lyl44755","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-ma237897","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-mf411968","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-ml196644","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-mmc74999","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-mmt52296","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-mmw24383","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-mqc68327","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-mqm32729","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-mwchong","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-myj42836","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-myn90832","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-nam87915","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-nn51394","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-nn8358","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-npp26333","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-nqh31373","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ns490350","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-nz761923","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ok500033","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ph129512","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ph890341","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-pjl60258","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-pk625506","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-pl271510","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-pl507247","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-po438971","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ppl47673","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-ppo74247","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-pww72082","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-pzl27510","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-pzt7251","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-sa210266","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sa508236","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sc312984","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sc869653","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sh457984","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-sk872415","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sl923113","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-sn465837","external","0000100124","MY","","","REP_VX",True
"0030070570","0070090977","2001","mygsk-spa48453","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sqs57515","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-sr887146","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mygsk-ss912383","external","0000100124","MY","","","REP_RX",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-aileentan","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alexlee","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-alvintan","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amandaloh","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000102356","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-amirtharaj","external","0000102357","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-anniengian","external","0000100164","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-anniengian","external","0000100168","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-anniengian","external","0000100177","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-anniengian","external","0000100186","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-anniengian","external","0000100238","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-anniengian","external","0000101027","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-anniengian","external","0000101495","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-anniengian","external","0000101519","MY","","","ALLREP",True
"0030070570","0070090977","2001","mymrni-anniengian","external","0000102356","MY","","","ALLREP",True
