"zzprncode","PrincipalName","matnr","Description","TherapeuticClass","zzibrnd","zzdwrx","vmsta","vmstd","mstav","mstdv","MaterialSalesOrganisation","vtweg","mtart","mvgr4","mvgr2","prodh","GovernmentMaterialCode","OldMaterialCode","DefaultMaterialDescription","vtext","unitOfMeasurement","itemRegistrationNumber","Language","taxm1"
"0000100932","香港商英維達有限公司台灣分公","000000000026031909","KNR G.D.Cleanser sam ple 5ml 1'Bx","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100932KNRKIN0GHBLK","","102KGDCZ1","KNR G.D.Cleanser sam ple 5ml 1'Bx","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000026031909","KNR G.D.Cleanser sam ple 5ml 1'Bx","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100932KNRKIN0GHBLK","","102KGDCZ1","KNR G.D.Cleanser sam ple 5ml 1'Bx","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000026031909","KNR G.D.Cleanser sam ple 5ml 1'Bx","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100932KNRKIN0GHBLK","","102KGDCZ1","KNR G.D.Cleanser sam ple 5ml 1'Bx","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000026032068","Beige Net Bag-2010M   1'S","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009320GLDHA0GHBLK","","102Z40","Beige Net Bag-2010M   1'S","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000026032068","Beige Net Bag-2010M   1'S","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF06","OTH","","1009320GLDHA0GHBLK","","102Z40","Beige Net Bag-2010M   1'S","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000026032068","Beige Net Bag-2010M   1'S","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF06","OTH","","1009320GLDHA0GHBLK","","102Z40","Beige Net Bag-2010M   1'S","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030557","GLD.Hyd.+Rad.H.Mask   1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009320GLDHA0GHBLK","","102GHM5G7K","GLD.Hyd.+Rad.H.Mask   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030557","GLD.Hyd.+Rad.H.Mask   1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","1009320GLDHA0GHBLK","","102GHM5G7K","GLD.Hyd.+Rad.H.Mask   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030557","GLD.Hyd.+Rad.H.Mask   1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","1009320GLDHA0GHBLK","","102GHM5G7K","GLD.Hyd.+Rad.H.Mask   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030586","GLD.Eye Mask Launch   1'Set","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009320GLDHA0GHBLK","","102GIEHEG3K","GLD.Eye Mask Launch   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030586","GLD.Eye Mask Launch   1'Set","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","1009320GLDHA0GHBLK","","102GIEHEG3K","GLD.Eye Mask Launch   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030586","GLD.Eye Mask Launch   1'Set","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","1009320GLDHA0GHBLK","","102GIEHEG3K","GLD.Eye Mask Launch   1'Set","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030170","Ex.Wh.CCR com.White. Aqua Cream 1'S","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWCCWACG","Ex.Wh.CCR com.White. Aqua Cream 1'S","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030170","Ex.Wh.CCR com.White. Aqua Cream 1'S","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWCCWACG","Ex.Wh.CCR com.White. Aqua Cream 1'S","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030170","Ex.Wh.CCR com.White. Aqua Cream 1'S","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWCCWACG","Ex.Wh.CCR com.White. Aqua Cream 1'S","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030180","GLD Dark Spot Corre. Conce.  15ml","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWMDSCC","GLD Dark Spot Corre. Conce.  15ml","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030180","GLD Dark Spot Corre. Conce.  15ml","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWMDSCC","GLD Dark Spot Corre. Conce.  15ml","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030180","GLD Dark Spot Corre. Conce.  15ml","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWMDSCC","GLD Dark Spot Corre. Conce.  15ml","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030181","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 40ml/b","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWMPSL","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 40ml/b","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030181","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 40ml/b","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWMPSL","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 40ml/b","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030181","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 40ml/b","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWMPSL","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 40ml/b","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030182","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 2'S/Se","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWMPSL1K","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 2'S/Se","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030182","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 2'S/Se","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWMPSL1K","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 2'S/Se","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030182","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 2'S/Se","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102EWMPSL1K","Ex.Wh.Multi-Pro.Sun. Lotion SPF50 2'S/Se","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030569","GLD Drem Eye Cream   2'A/Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102GIECRAG5K","GLD Drem Eye Cream   2'A/Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030569","GLD Drem Eye Cream   2'A/Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102GIECRAG5K","GLD Drem Eye Cream   2'A/Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030569","GLD Drem Eye Cream   2'A/Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","1009320GLDGW0GHBLK","","102GIECRAG5K","GLD Drem Eye Cream   2'A/Kit","Product : Full Tax","EA","NA","E","1"
"0000100916","荷商葛蘭素史克藥廠（股）公司","000000000026034120","ICE CARTON   Pallet","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009160BLANKBLKBLK","","641Z014","ICE CARTON   Pallet","Product : Full Tax","EA","","E","1"
"0000100916","荷商葛蘭素史克藥廠（股）公司","000000000026034120","ICE CARTON   Pallet","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","1009160BLANKBLKBLK","","641Z014","ICE CARTON   Pallet","Product : Full Tax","EA","","E","1"
"0000100916","荷商葛蘭素史克藥廠（股）公司","000000000026034120","ICE CARTON   Pallet","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","1009160BLANKBLKBLK","","641Z014","ICE CARTON   Pallet","Product : Full Tax","EA","","E","1"
"0000100912","台灣默克股份有限公司　　　　","000000000021087732","REBIF NF 44mcg(NEW) VIAL 44mcg 3'S/BX","Interferons, beta","Rebif","Y","","00000000","","00000000","2804","10","ZF01","","","1009120BLANKBLKBLK","Y0000022E3","54RB70","REBIF NF 44mcg(NEW) VIAL 44mcg 3'S/BX","Product : Full Tax","EA","M000002","E","1"
"0000100921","Boehringer Ingelheim","000000000026035755","Ultra-Ray Thermoscan   1'S/Bx","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100921000CHCBLKBLK","","85Z62","Ultra-Ray Thermoscan   1'S/Bx","Product : Full Tax","EA","NA","E","1"
"0000100921","Boehringer Ingelheim","000000000026035755","Ultra-Ray Thermoscan   1'S/Bx","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100921000CHCBLKBLK","","85Z62","Ultra-Ray Thermoscan   1'S/Bx","Product : Full Tax","EA","NA","E","1"
"0000100921","Boehringer Ingelheim","000000000026035755","Ultra-Ray Thermoscan   1'S/Bx","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100921000CHCBLKBLK","","85Z62","Ultra-Ray Thermoscan   1'S/Bx","Product : Full Tax","EA","NA","E","1"
"0000100921","Boehringer Ingelheim","000000000026035757","2006 Calen.Bisolvon   1'PC","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100921000CHCBLKBLK","","85Z64","2006 Calen.Bisolvon   1'PC","Product : Full Tax","EA","NA","E","1"
"0000100921","Boehringer Ingelheim","000000000026035757","2006 Calen.Bisolvon   1'PC","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100921000CHCBLKBLK","","85Z64","2006 Calen.Bisolvon   1'PC","Product : Full Tax","EA","NA","E","1"
"0000100921","Boehringer Ingelheim","000000000026035757","2006 Calen.Bisolvon   1'PC","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100921000CHCBLKBLK","","85Z64","2006 Calen.Bisolvon   1'PC","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030614","GLP AHA+Deep Foaming (NEW) 130ml 1BTL/Bx","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009320GLDGA0GHBLK","","102GPAFC2","GLP AHA+Deep Foaming (NEW) 130ml 1BTL/Bx","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030614","GLP AHA+Deep Foaming (NEW) 130ml 1BTL/Bx","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","1009320GLDGA0GHBLK","","102GPAFC2","GLP AHA+Deep Foaming (NEW) 130ml 1BTL/Bx","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030614","GLP AHA+Deep Foaming (NEW) 130ml 1BTL/Bx","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","1009320GLDGA0GHBLK","","102GPAFC2","GLP AHA+Deep Foaming (NEW) 130ml 1BTL/Bx","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030759","KNR Cream Hydration   1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG22K","KNR Cream Hydration   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030759","KNR Cream Hydration   1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG22K","KNR Cream Hydration   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030759","KNR Cream Hydration   1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG22K","KNR Cream Hydration   1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030760","KNR Cream +Eye Cream (12M)  1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG23K","KNR Cream +Eye Cream (12M)  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030760","KNR Cream +Eye Cream (12M)  1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG23K","KNR Cream +Eye Cream (12M)  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030760","KNR Cream +Eye Cream (12M)  1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG23K","KNR Cream +Eye Cream (12M)  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030761","KNR Cream +Cleaning Milk  1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG24K","KNR Cream +Cleaning Milk  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030761","KNR Cream +Cleaning Milk  1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG24K","KNR Cream +Cleaning Milk  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030761","KNR Cream +Cleaning Milk  1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG24K","KNR Cream +Cleaning Milk  1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030762","KNR Cream +A.UV B.B 40g+30 ml 1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG25K","KNR Cream +A.UV B.B 40g+30 ml 1'Kit","Product : Full Tax","EA","NA","E","1"
"0000100932","香港商英維達有限公司台灣分公","000000000021030762","KNR Cream +A.UV B.B 40g+30 ml 1'Kit","All other non-therapeutic products","Dummy Items","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100932KNRKINALLBLK","","102KCG25K","KNR Cream +A.UV B.B 40g+30 ml 1'Kit","Product : Full Tax","EA","NA","E","1"
